mass_A
t;x;y
3.821195556E1;-1.363645168E-1;2.391168626E-1
3.821611111E1;-1.387172037E-1;2.391720591E-1
3.822026667E1;-1.411156469E-1;2.392793747E-1
3.822443333E1;-1.433714547E-1;2.393359001E-1
3.822856667E1;-1.456017756E-1;2.394928064E-1
3.823272222E1;-1.478493508E-1;2.394339980E-1
3.823687778E1;-1.500996306E-1;2.394980548E-1
3.824103333E1;-1.525162127E-1;2.395219171E-1
3.824517778E1;-1.550068818E-1;2.395274679E-1
3.824934444E1;-1.570901505E-1;2.395259916E-1
3.825348889E1;-1.594642529E-1;2.394327406E-1
3.825764444E1;-1.617142590E-1;2.393651899E-1
3.826178889E1;-1.639028719E-1;2.393294442E-1
3.826596667E1;-1.663899932E-1;2.393475220E-1
3.827010000E1;-1.687764911E-1;2.393937143E-1
3.827425556E1;-1.709726597E-1;2.393452043E-1
3.827841111E1;-1.733307719E-1;2.392109759E-1
3.828256667E1;-1.754939028E-1;2.391449954E-1
3.828671111E1;-1.777247180E-1;2.390825523E-1
3.829086667E1;-1.801629382E-1;2.391432074E-1
3.829501111E1;-1.824616620E-1;2.392402965E-1
3.829916667E1;-1.846221752E-1;2.389933108E-1
3.830332222E1;-1.857934624E-1;2.385532338E-1
3.830746667E1;-1.857263075E-1;2.375552236E-1
3.831163333E1;-1.857540880E-1;2.364270213E-1
3.831577778E1;-1.858287268E-1;2.352435552E-1
3.831993333E1;-1.862114253E-1;2.336503430E-1
3.832408889E1;-1.863443953E-1;2.319190218E-1
3.832823333E1;-1.866367718E-1;2.300108769E-1
3.833238889E1;-1.869756593E-1;2.280578706E-1
3.833655556E1;-1.871464496E-1;2.259867980E-1
3.834068889E1;-1.875737405E-1;2.240438201E-1
3.834484444E1;-1.877820715E-1;2.221628534E-1
3.834901111E1;-1.880917017E-1;2.199536608E-1
3.835315556E1;-1.883416410E-1;2.178904366E-1
3.835731111E1;-1.885194989E-1;2.162650044E-1
3.836146667E1;-1.887301347E-1;2.153741857E-1
3.836561111E1;-1.892019919E-1;2.145568756E-1
3.836976667E1;-1.894337246E-1;2.137708354E-1
3.837392222E1;-1.899386374E-1;2.127510839E-1
3.837806667E1;-1.902081053E-1;2.117653615E-1
3.838223333E1;-1.907292286E-1;2.106204739E-1
3.838637778E1;-1.911694567E-1;2.095678536E-1
3.839052222E1;-1.917125588E-1;2.083910718E-1
3.839468889E1;-1.919246342E-1;2.074305194E-1
3.839883333E1;-1.924328505E-1;2.063582681E-1
3.840300000E1;-1.926719336E-1;2.049786280E-1
3.840714444E1;-1.932663656E-1;2.038806123E-1
3.841130000E1;-1.935265024E-1;2.029186819E-1
3.841545556E1;-1.941226425E-1;2.018685337E-1
3.841960000E1;-1.944663566E-1;2.008111247E-1
3.842374444E1;-1.949140804E-1;1.995367242E-1
3.842791111E1;-1.951311607E-1;1.981912873E-1
3.843206667E1;-1.953708759E-1;1.969376939E-1
3.843621111E1;-1.957588891E-1;1.957603573E-1
3.844036667E1;-1.959853335E-1;1.945332933E-1
3.844452222E1;-1.964160458E-1;1.933712631E-1
3.844866667E1;-1.966744662E-1;1.918363885E-1
3.845283333E1;-1.968257091E-1;1.905425890E-1
3.845698889E1;-1.972980753E-1;1.891057659E-1
3.846113333E1;-1.974658576E-1;1.878990857E-1
3.846528889E1;-1.979953172E-1;1.865304864E-1
3.846944444E1;-1.982319673E-1;1.852730700E-1
3.847358889E1;-1.983451890E-1;1.838498115E-1
3.847774444E1;-1.987694697E-1;1.822064846E-1
3.848190000E1;-1.990017508E-1;1.807398735E-1
3.848604444E1;-1.991100676E-1;1.794105393E-1
3.849020000E1;-1.996405542E-1;1.778490059E-1
3.849435556E1;-1.997998140E-1;1.762317148E-1
3.849851111E1;-1.998804400E-1;1.747817627E-1
3.850266667E1;-2.001611148E-1;1.731546198E-1
3.850681111E1;-2.005196000E-1;1.716435351E-1
3.851098889E1;-2.007618229E-1;1.700576638E-1
3.851512222E1;-2.012469074E-1;1.683798214E-1
3.851926667E1;-2.014384059E-1;1.668609046E-1
3.852343333E1;-2.018431553E-1;1.649244697E-1
3.852757778E1;-2.021636122E-1;1.631965103E-1
3.853176667E1;-2.026815563E-1;1.614843710E-1
3.853588889E1;-2.029525168E-1;1.599264788E-1
3.854004444E1;-2.035260763E-1;1.584589042E-1
3.854418889E1;-2.037768223E-1;1.567817041E-1
3.854834444E1;-2.041663880E-1;1.549823817E-1
3.855250000E1;-2.045069617E-1;1.533255481E-1
3.855664444E1;-2.051150654E-1;1.516218381E-1
3.856080000E1;-2.054722963E-1;1.500968759E-1
3.856495556E1;-2.060652174E-1;1.485040577E-1
3.856910000E1;-2.065510576E-1;1.468821777E-1
3.857326667E1;-2.070187697E-1;1.453722422E-1
3.857741111E1;-2.076917219E-1;1.437335035E-1
3.858156667E1;-2.083743134E-1;1.421319116E-1
3.858571111E1;-2.088301739E-1;1.408616632E-1
3.858986667E1;-2.094440047E-1;1.393856147E-1
3.859403333E1;-2.101691821E-1;1.376830412E-1
3.859817778E1;-2.108435617E-1;1.360532596E-1
3.860232222E1;-2.113649810E-1;1.346651101E-1
3.860647778E1;-2.120213725E-1;1.332370782E-1
3.861063333E1;-2.128431674E-1;1.317986598E-1
3.861478889E1;-2.135412709E-1;1.304441687E-1
3.861894444E1;-2.142332868E-1;1.288741748E-1
3.862310000E1;-2.144648561E-1;1.272966962E-1
3.862725556E1;-2.147218632E-1;1.260866945E-1
3.863140000E1;-2.150197520E-1;1.248144391E-1
3.863555556E1;-2.151648535E-1;1.237265327E-1
3.863971111E1;-2.151906310E-1;1.228143413E-1
3.864386667E1;-2.151931326E-1;1.218840714E-1
3.864801111E1;-2.152379185E-1;1.209399298E-1
3.865223333E1;-2.154193193E-1;1.199922245E-1
3.865634444E1;-2.157907947E-1;1.189382972E-1
3.866046667E1;-2.163895249E-1;1.178031207E-1
3.866462222E1;-2.168648449E-1;1.166360723E-1
3.866877778E1;-2.175939033E-1;1.151423237E-1
3.867292222E1;-2.183349562E-1;1.137767619E-1
3.867708889E1;-2.192022953E-1;1.122949511E-1
3.868126667E1;-2.200408459E-1;1.111167082E-1
3.868540000E1;-2.209731780E-1;1.097194431E-1
3.868954444E1;-2.217683357E-1;1.085974489E-1
3.869370000E1;-2.225926670E-1;1.070519918E-1
3.869784444E1;-2.233255659E-1;1.058669858E-1
3.870200000E1;-2.241649287E-1;1.045036076E-1
3.870616667E1;-2.248181935E-1;1.034400502E-1
3.871031111E1;-2.253114902E-1;1.024739339E-1
3.871446667E1;-2.259263863E-1;1.011082357E-1
3.871862222E1;-2.264099361E-1;9.989719328E-2
3.872278889E1;-2.269206068E-1;9.855817077E-2
3.872692222E1;-2.275404491E-1;9.732471536E-2
3.873107778E1;-2.281355907E-1;9.624736260E-2
3.873522222E1;-2.287412364E-1;9.504321927E-2
3.873937778E1;-2.292262200E-1;9.380094181E-2
3.874354444E1;-2.298138977E-1;9.233280320E-2
3.874767778E1;-2.301704242E-1;9.117157015E-2
3.875184444E1;-2.308070701E-1;9.010661551E-2
3.875598889E1;-2.314975880E-1;8.898294177E-2
3.876014444E1;-2.318388624E-1;8.782842547E-2
3.876430000E1;-2.324033473E-1;8.678984104E-2
3.876847778E1;-2.325997593E-1;8.586671314E-2
3.877260000E1;-2.329385923E-1;8.492922117E-2
3.877675556E1;-2.333146356E-1;8.413602882E-2
3.878090000E1;-2.335103934E-1;8.336804233E-2
3.878505556E1;-2.338935139E-1;8.258999876E-2
3.878921111E1;-2.341302696E-1;8.187688859E-2
3.879336667E1;-2.341840700E-1;8.103804180E-2
3.879752222E1;-2.341744390E-1;8.051044829E-2
3.880167778E1;-2.342795841E-1;7.987665374E-2
3.880582222E1;-2.345625657E-1;7.928837425E-2
3.880997778E1;-2.348803738E-1;7.878826381E-2
3.881413333E1;-2.349703068E-1;7.805813442E-2
3.881827778E1;-2.350312471E-1;7.725094312E-2
3.882243333E1;-2.351212732E-1;7.645768871E-2
3.882662222E1;-2.356095309E-1;7.584478549E-2
3.883084444E1;-2.358028065E-1;7.537940526E-2
3.883508889E1;-2.359925336E-1;7.465251808E-2
3.883906667E1;-2.362997233E-1;7.390324435E-2
3.884320000E1;-2.365041975E-1;7.330836171E-2
3.884735556E1;-2.366156877E-1;7.283095497E-2
3.885152222E1;-2.367192922E-1;7.241235660E-2
3.885567778E1;-2.370266038E-1;7.199851826E-2
3.885987778E1;-2.373261966E-1;7.157877474E-2
3.886396667E1;-2.374192742E-1;7.106568545E-2
3.886812222E1;-2.374698371E-1;7.037627690E-2
3.887227778E1;-2.375110165E-1;7.002388168E-2
3.887642222E1;-2.376549724E-1;6.951156734E-2
3.888057778E1;-2.378736640E-1;6.923848130E-2
3.888474444E1;-2.381729721E-1;6.881730605E-2
3.888887778E1;-2.381992556E-1;6.842099878E-2
3.889304444E1;-2.382699288E-1;6.787327351E-2
3.889718889E1;-2.382960264E-1;6.757257282E-2
3.890134444E1;-2.384254103E-1;6.736788967E-2
3.890550000E1;-2.388370688E-1;6.691523447E-2
3.890965556E1;-2.390277879E-1;6.665747977E-2
3.891381111E1;-2.391814416E-1;6.606944851E-2
3.891796667E1;-2.394878817E-1;6.573510881E-2
3.892211111E1;-2.398685788E-1;6.562607190E-2
3.892625556E1;-2.399384837E-1;6.573456378E-2
3.893042222E1;-2.399352829E-1;6.579348066E-2
3.893457778E1;-2.399360828E-1;6.578565015E-2
3.893871111E1;-2.399118817E-1;6.572530582E-2
3.894287778E1;-2.398889557E-1;6.564257996E-2
3.894702222E1;-2.399005353E-1;6.570423950E-2
3.895117778E1;-2.399114524E-1;6.577912484E-2
3.895533333E1;-2.399419654E-1;6.583093498E-2
3.895948889E1;-2.399381834E-1;6.582931792E-2
3.896363333E1;-2.399107146E-1;6.579936196E-2
3.896778889E1;-2.399078916E-1;6.577729896E-2
3.897193333E1;-2.399187876E-1;6.577103913E-2
3.897625556E1;-2.399510454E-1;6.577594127E-2
3.898025556E1;-2.400457491E-1;6.559678870E-2
3.898440000E1;-2.405426577E-1;6.489920113E-2
3.898855556E1;-2.408024062E-1;6.404448520E-2
3.899271111E1;-2.414601558E-1;6.305639651E-2
3.899685556E1;-2.422830099E-1;6.221599501E-2
3.900101111E1;-2.431834631E-1;6.141661979E-2
3.900516667E1;-2.441092872E-1;6.068926141E-2
3.900932222E1;-2.449312586E-1;6.048972114E-2
3.901347778E1;-2.454614547E-1;6.038918205E-2
3.901763333E1;-2.458985098E-1;6.043487040E-2
3.902180000E1;-2.463981522E-1;6.034412306E-2
3.902594444E1;-2.467149335E-1;6.026106368E-2
3.903008889E1;-2.467219417E-1;6.008008617E-2
3.903425556E1;-2.467044673E-1;5.992691914E-2
3.903840000E1;-2.466908433E-1;5.966207892E-2
3.904254444E1;-2.466819240E-1;5.960120900E-2
3.904673333E1;-2.466919985E-1;5.960030181E-2
3.905085556E1;-2.467084131E-1;5.961268795E-2
3.905500000E1;-2.467656576E-1;5.959897831E-2
3.905916667E1;-2.469719126E-1;5.937008146E-2
3.906332222E1;-2.474898653E-1;5.870325428E-2
3.906745556E1;-2.478038589E-1;5.799866042E-2
3.907162222E1;-2.484032271E-1;5.734707527E-2
3.907577778E1;-2.490612562E-1;5.684980524E-2
3.907992222E1;-2.493724143E-1;5.628546708E-2
3.908407778E1;-2.496109099E-1;5.597151669E-2
3.908822222E1;-2.498406080E-1;5.546109361E-2
3.909237778E1;-2.500037036E-1;5.519783355E-2
3.909654444E1;-2.500781561E-1;5.508894355E-2
3.910068889E1;-2.502598483E-1;5.478283926E-2
3.910484444E1;-2.508735853E-1;5.430325207E-2
3.910900000E1;-2.512999777E-1;5.357681443E-2
3.911314444E1;-2.517899104E-1;5.264203529E-2
3.911730000E1;-2.524662103E-1;5.186071362E-2
3.912145556E1;-2.527969005E-1;5.130891718E-2
3.912561111E1;-2.534323613E-1;5.070885010E-2
3.912975556E1;-2.539354829E-1;4.987351064E-2
3.913391111E1;-2.543738868E-1;4.898869134E-2
3.913805556E1;-2.550167985E-1;4.805641468E-2
3.914222222E1;-2.555461560E-1;4.720769608E-2
3.914638889E1;-2.559819745E-1;4.641042978E-2
3.915051111E1;-2.565534788E-1;4.569262449E-2
3.915467778E1;-2.568605233E-1;4.510385842E-2
3.915883333E1;-2.570793946E-1;4.459107207E-2
3.916297778E1;-2.575140346E-1;4.378769786E-2
3.916717778E1;-2.577113172E-1;4.318130376E-2
3.917128889E1;-2.580979906E-1;4.264602686E-2
3.917543333E1;-2.585146262E-1;4.201399741E-2
3.917960000E1;-2.589775807E-1;4.125182529E-2
3.918375556E1;-2.592870034E-1;4.041044793E-2
3.918826667E1;-2.593968176E-1;3.987020207E-2
3.919205556E1;-2.597663437E-1;3.932319113E-2
3.919620000E1;-2.599645808E-1;3.905217637E-2
3.920036667E1;-2.600738864E-1;3.870300976E-2
3.920450000E1;-2.600988568E-1;3.849116196E-2
3.920866667E1;-2.600817694E-1;3.838239557E-2
3.921282222E1;-2.600624283E-1;3.817408564E-2
3.921697778E1;-2.601061280E-1;3.786070209E-2
3.922112222E1;-2.601249852E-1;3.761403611E-2
3.922527778E1;-2.601429428E-1;3.738182632E-2
3.922943333E1;-2.601210320E-1;3.686871638E-2
3.923378889E1;-2.600795148E-1;3.670490752E-2
3.923800000E1;-2.600614821E-1;3.663291933E-2
3.924216667E1;-2.600675667E-1;3.667879206E-2
3.924604444E1;-2.600934083E-1;3.672886220E-2
3.925018889E1;-2.601068149E-1;3.674846821E-2
3.925433333E1;-2.601033454E-1;3.674419189E-2
3.925851111E1;-2.600945650E-1;3.671324942E-2
3.926265556E1;-2.600906395E-1;3.668746132E-2
3.926680000E1;-2.600971673E-1;3.671663768E-2
3.927094444E1;-2.601036053E-1;3.672804474E-2
3.927512222E1;-2.601213850E-1;3.668300923E-2
3.927926667E1;-2.600857744E-1;3.655810780E-2
3.928341111E1;-2.600761262E-1;3.624779810E-2
3.928756667E1;-2.600774519E-1;3.603562443E-2
3.929172222E1;-2.600756487E-1;3.604628314E-2
3.929590000E1;-2.601123560E-1;3.616365681E-2
3.930003333E1;-2.601080761E-1;3.616051738E-2
3.930418889E1;-2.600824680E-1;3.603304187E-2
3.930834444E1;-2.600544480E-1;3.593360784E-2
3.931248889E1;-2.600639271E-1;3.592351801E-2
3.931663333E1;-2.600804774E-1;3.593693933E-2
3.932080000E1;-2.600804298E-1;3.592597843E-2
3.932494444E1;-2.600783594E-1;3.588776883E-2
3.932908889E1;-2.600012487E-1;3.572646701E-2
3.933324444E1;-2.599343091E-1;3.518646589E-2
3.933741111E1;-2.599102166E-1;3.497839523E-2
3.934155556E1;-2.599384633E-1;3.490951170E-2
3.934571111E1;-2.599949058E-1;3.493647568E-2
3.934986667E1;-2.599853958E-1;3.484565015E-2
3.935401111E1;-2.599748795E-1;3.479441472E-2
3.935818889E1;-2.599027699E-1;3.468813427E-2
3.936232222E1;-2.599484052E-1;3.471422696E-2
3.936646667E1;-2.600095363E-1;3.490090134E-2
3.937062222E1;-2.600335103E-1;3.494541471E-2
3.937478889E1;-2.600248245E-1;3.485414852E-2
3.937895556E1;-2.600093658E-1;3.451918433E-2
3.938308889E1;-2.599489409E-1;3.419242144E-2
3.938724444E1;-2.599553058E-1;3.414544254E-2
3.939137778E1;-2.600062088E-1;3.416576573E-2
3.939555556E1;-2.600183482E-1;3.416157729E-2
3.939970000E1;-2.600212883E-1;3.414159888E-2
3.940385556E1;-2.600098609E-1;3.409904007E-2
3.940801111E1;-2.600002572E-1;3.406509207E-2
3.941215556E1;-2.600424310E-1;3.409269261E-2
3.941630000E1;-2.600947571E-1;3.413406181E-2
3.942045556E1;-2.601337067E-1;3.414334412E-2
3.942461111E1;-2.601912901E-1;3.408962504E-2
3.942877778E1;-2.602485817E-1;3.394190510E-2
3.943293333E1;-2.603086632E-1;3.373562216E-2
3.943707778E1;-2.607128962E-1;3.357853785E-2
3.944123333E1;-2.608355915E-1;3.346550522E-2
3.944538889E1;-2.608894045E-1;3.339086703E-2
3.944953333E1;-2.608956323E-1;3.331826398E-2
3.945367778E1;-2.608868161E-1;3.324732435E-2
3.945785556E1;-2.608919334E-1;3.323476643E-2
3.946200000E1;-2.608943992E-1;3.324474335E-2
3.946615556E1;-2.609121728E-1;3.328368844E-2
3.947030000E1;-2.609036727E-1;3.327662499E-2
3.947445556E1;-2.608799436E-1;3.324072895E-2
3.947863333E1;-2.608678329E-1;3.314844288E-2
3.948276667E1;-2.608454047E-1;3.301260905E-2
3.948691111E1;-2.608665869E-1;3.301838012E-2
3.949106667E1;-2.608864484E-1;3.306801981E-2
3.949522222E1;-2.608812672E-1;3.305997465E-2
3.949936667E1;-2.608772070E-1;3.305544275E-2
3.950353333E1;-2.608389620E-1;3.298226320E-2
3.950766667E1;-2.608460007E-1;3.293506024E-2
3.951183333E1;-2.608630129E-1;3.308473106E-2
3.951597778E1;-2.608721105E-1;3.313552646E-2
3.952012222E1;-2.608822799E-1;3.313807047E-2
3.952430000E1;-2.608584068E-1;3.297624874E-2
3.952844444E1;-2.608624463E-1;3.262565272E-2
3.953258889E1;-2.608543121E-1;3.244769281E-2
3.953675556E1;-2.608654525E-1;3.240829498E-2
3.954088889E1;-2.608724470E-1;3.238612711E-2
3.954505556E1;-2.608849723E-1;3.233924949E-2
3.954920000E1;-2.608390225E-1;3.205601896E-2
3.955336667E1;-2.608470793E-1;3.173823529E-2
3.955751111E1;-2.608556779E-1;3.158358641E-2
3.956168889E1;-2.608631939E-1;3.156429078E-2
3.956582222E1;-2.608814655E-1;3.155030455E-2
3.956996667E1;-2.608753902E-1;3.151486608E-2
3.957412222E1;-2.608773410E-1;3.141293582E-2
3.957827778E1;-2.608395834E-1;3.126961977E-2
3.958242222E1;-2.608507339E-1;3.106170612E-2
3.958662222E1;-2.608588613E-1;3.077176559E-2
3.959073333E1;-2.608587683E-1;3.066290579E-2
3.959490000E1;-2.608421844E-1;3.053863582E-2
3.959904444E1;-2.608316055E-1;3.000986254E-2
3.960318889E1;-2.608037282E-1;2.978488094E-2
3.960735556E1;-2.608123949E-1;2.966724349E-2
3.961150000E1;-2.608273083E-1;2.963151083E-2
3.961565556E1;-2.608379791E-1;2.949846219E-2
3.961981111E1;-2.608554013E-1;2.922134380E-2
3.962396667E1;-2.607983928E-1;2.893078387E-2
3.962810000E1;-2.607736271E-1;2.881995678E-2
3.963226667E1;-2.607383953E-1;2.864799738E-2
3.963642222E1;-2.607931228E-1;2.872932547E-2
3.964057778E1;-2.607830499E-1;2.866588682E-2
3.964473333E1;-2.607944803E-1;2.862765685E-2
3.964887778E1;-2.607885538E-1;2.819659544E-2
3.965302222E1;-2.607707680E-1;2.808432279E-2
3.965717778E1;-2.607708320E-1;2.804457490E-2
3.966133333E1;-2.607804163E-1;2.804617719E-2
3.966551111E1;-2.607909873E-1;2.803528276E-2
3.966963333E1;-2.607670088E-1;2.791711488E-2
3.967378889E1;-2.607304561E-1;2.775324633E-2
3.967794444E1;-2.607225704E-1;2.768465147E-2
3.968211111E1;-2.607511755E-1;2.783108622E-2
3.968624444E1;-2.607831202E-1;2.798783076E-2
3.969041111E1;-2.607996457E-1;2.803422062E-2
3.969456667E1;-2.607805398E-1;2.803701739E-2
3.969872222E1;-2.607631710E-1;2.801562011E-2
3.970286667E1;-2.607516829E-1;2.799959877E-2
3.970702222E1;-2.607699586E-1;2.803571192E-2
3.971117778E1;-2.607866401E-1;2.805689970E-2
3.971531111E1;-2.607966902E-1;2.806675303E-2
3.971947778E1;-2.607820838E-1;2.804711564E-2
3.972363333E1;-2.607548131E-1;2.797971693E-2
3.972778889E1;-2.607485662E-1;2.798350576E-2
3.973193333E1;-2.607703736E-1;2.803091242E-2
3.973608889E1;-2.607797800E-1;2.807196690E-2
3.974024444E1;-2.607918003E-1;2.809453226E-2
3.974438889E1;-2.607804304E-1;2.806976093E-2
3.974854444E1;-2.607709924E-1;2.803564430E-2
3.975270000E1;-2.607709206E-1;2.803473597E-2
3.975684444E1;-2.607907214E-1;2.806144852E-2
3.976100000E1;-2.607966114E-1;2.807833394E-2
3.976516667E1;-2.608041286E-1;2.807858978E-2
3.976931111E1;-2.607873992E-1;2.804213081E-2
3.977346667E1;-2.607492905E-1;2.799229674E-2
3.977762222E1;-2.607531470E-1;2.800249465E-2
3.978176667E1;-2.607719486E-1;2.803611232E-2
3.978592222E1;-2.607824942E-1;2.808308671E-2
3.979007778E1;-2.607887271E-1;2.808565399E-2
3.979422222E1;-2.607769424E-1;2.805656438E-2
3.979840000E1;-2.607625194E-1;2.804002678E-2
3.980254444E1;-2.607696816E-1;2.804615803E-2
3.980671111E1;-2.607891309E-1;2.807477895E-2
3.981084444E1;-2.607877667E-1;2.808977955E-2
3.981500000E1;-2.607888843E-1;2.807226308E-2
3.981913333E1;-2.607676664E-1;2.803739617E-2
3.982328889E1;-2.607520818E-1;2.799922366E-2
3.982744444E1;-2.607582411E-1;2.801814598E-2
3.983160000E1;-2.607818351E-1;2.805247471E-2
3.983575556E1;-2.607947342E-1;2.809037709E-2
3.983991111E1;-2.607963760E-1;2.808657454E-2
3.984407778E1;-2.607736920E-1;2.805775780E-2
3.984822222E1;-2.607683275E-1;2.803289851E-2
3.985236667E1;-2.607729519E-1;2.804521125E-2
3.985652222E1;-2.607921819E-1;2.808135424E-2
3.986067778E1;-2.608018134E-1;2.809032829E-2
3.986482222E1;-2.607877543E-1;2.806898096E-2
3.986897778E1;-2.607648301E-1;2.803162923E-2
3.987313333E1;-2.607551531E-1;2.800430561E-2
3.987727778E1;-2.607614401E-1;2.802128527E-2
3.988144444E1;-2.607817310E-1;2.805834150E-2
3.988560000E1;-2.607907960E-1;2.807795328E-2
3.988974444E1;-2.607848972E-1;2.806543847E-2
3.989391111E1;-2.607699056E-1;2.804163240E-2
3.989804444E1;-2.607626552E-1;2.802504648E-2
3.990220000E1;-2.607707503E-1;2.803956424E-2
3.990635556E1;-2.607856461E-1;2.807310635E-2
3.991053333E1;-2.607859481E-1;2.807094390E-2
3.991466667E1;-2.607800016E-1;2.805845161E-2
3.991882222E1;-2.607613002E-1;2.803011860E-2
3.992297778E1;-2.607560718E-1;2.801756845E-2
3.992711111E1;-2.607713725E-1;2.804157216E-2
3.993132222E1;-2.607905211E-1;2.806922848E-2
3.993543333E1;-2.608150487E-1;2.808735084E-2
3.993958889E1;-2.607862585E-1;2.805899774E-2
3.994374444E1;-2.607752968E-1;2.801743503E-2
3.994788889E1;-2.607701108E-1;2.801390347E-2
3.995204444E1;-2.607790747E-1;2.804143025E-2
3.995620000E1;-2.607911597E-1;2.807831330E-2
3.996034444E1;-2.607930552E-1;2.808267362E-2
3.996450000E1;-2.607827285E-1;2.806880849E-2
3.996865556E1;-2.607612020E-1;2.803977299E-2
3.997280000E1;-2.607592263E-1;2.803965336E-2
3.997695556E1;-2.607738976E-1;2.806188444E-2
3.998111111E1;-2.607811639E-1;2.808948707E-2
3.998526667E1;-2.607875154E-1;2.808977620E-2
3.998942222E1;-2.607742938E-1;2.806153348E-2
3.999356667E1;-2.607605126E-1;2.803446739E-2
3.999771111E1;-2.607625221E-1;2.802649601E-2
4.000187778E1;-2.607775354E-1;2.804712791E-2
4.000603333E1;-2.607956458E-1;2.808297649E-2
4.001017778E1;-2.607909600E-1;2.807344295E-2
4.001433333E1;-2.607711510E-1;2.804167977E-2
4.001848889E1;-2.607616413E-1;2.801343414E-2
4.002265556E1;-2.607645676E-1;2.802672752E-2
4.002678889E1;-2.607893122E-1;2.807139868E-2
4.003095556E1;-2.608051007E-1;2.811098664E-2
4.003511111E1;-2.607973323E-1;2.810279720E-2
4.003925556E1;-2.607845870E-1;2.806864196E-2
4.004340000E1;-2.607666923E-1;2.804193407E-2
4.004755556E1;-2.607784812E-1;2.804829339E-2
4.005171111E1;-2.607845290E-1;2.806327209E-2
4.005591111E1;-2.607959812E-1;2.808431627E-2
4.006002222E1;-2.607805548E-1;2.806835068E-2
4.006417778E1;-2.607711642E-1;2.803482736E-2
4.006832222E1;-2.607490369E-1;2.800988296E-2
4.007247778E1;-2.607620705E-1;2.801775971E-2
4.007662222E1;-2.607961446E-1;2.806771645E-2
4.008076667E1;-2.608068231E-1;2.809975530E-2
4.008493333E1;-2.607862381E-1;2.807786013E-2
4.008907778E1;-2.607849212E-1;2.805568723E-2
4.009324444E1;-2.607609793E-1;2.802701985E-2
4.009738889E1;-2.607687885E-1;2.804678977E-2
4.010155556E1;-2.607874131E-1;2.807379847E-2
4.010568889E1;-2.608010297E-1;2.810498177E-2
4.010985556E1;-2.607799531E-1;2.807257364E-2
4.011400000E1;-2.607500321E-1;2.806442185E-2
4.011815556E1;-2.607384737E-1;2.810991308E-2
4.012231111E1;-2.606608652E-1;2.839924816E-2
4.012646667E1;-2.603096318E-1;2.902092187E-2
4.013062222E1;-2.596125346E-1;2.981154051E-2
4.013477778E1;-2.583333644E-1;3.076448220E-2
4.013892222E1;-2.567176121E-1;3.183023077E-2
4.014306667E1;-2.544237901E-1;3.342358795E-2
4.014723333E1;-2.514458029E-1;3.613308748E-2
4.015137778E1;-2.473058644E-1;3.968847927E-2
4.015554444E1;-2.418260399E-1;4.394790773E-2
4.015967778E1;-2.343042507E-1;4.938948320E-2
4.016384444E1;-2.232941990E-1;5.671490470E-2
4.016798889E1;-2.105298386E-1;6.479651788E-2
4.017214444E1;-1.961843851E-1;7.382775766E-2
4.017628889E1;-1.833431919E-1;8.208651380E-2
4.018045556E1;-1.692467309E-1;9.073487021E-2
4.018464444E1;-1.557038218E-1;9.899841251E-2
